arquivo,lon,lat,linha,nome,information
downloads/1029.kml,-35.26302890852094,-5.724837854504585,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'office': 'rua tal lalala 16 postes', 'road': 'Rua Apostolo Simão', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.26329101063311,-5.725240102037787,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'office': 'rua tal lalala 16 postes', 'road': 'Rua Apostolo Simão', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.26334038004279,-5.7253478933125725,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'office': 'rua tal lalala 16 postes', 'road': 'Rua Apostolo Simão', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.263314060866826,-5.725434143096209,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'office': 'rua tal lalala 16 postes', 'road': 'Rua Apostolo Simão', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.26319512166083,-5.725563140586019,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida Guararapes', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.263029076159,-5.725678391754628,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida Guararapes', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.26284492574632,-5.7257878594100475,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida Guararapes', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.26268701069057,-5.725883161649108,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida Guararapes', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.262505793944,-5.726025905460119,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida dos Caboclinhos', 'neighbourhood': 'Nova Natal', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.26263353414833,-5.7262367103248835,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida dos Caboclinhos', 'neighbourhood': 'Nova Natal', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.262703858315945,-5.726366797462107,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida dos Caboclinhos', 'neighbourhood': 'Nova Natal', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.262813912704594,-5.726536028087139,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida dos Caboclinhos', 'neighbourhood': 'Nova Natal', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.26293042115867,-5.726729901507497,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida dos Caboclinhos', 'neighbourhood': 'Nova Natal', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.263047767803066,-5.726914638653398,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida dos Caboclinhos', 'neighbourhood': 'Nova Natal', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.263161845505245,-5.727120162919164,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida dos Caboclinhos', 'neighbourhood': 'Nova Natal', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.26326368562877,-5.727292746305466,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida dos Caboclinhos', 'neighbourhood': 'Nova Natal', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.263386899605386,-5.727476309984922,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida dos Caboclinhos', 'neighbourhood': 'Nova Natal', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.26348354294896,-5.727639505639672,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida dos Caboclinhos', 'neighbourhood': 'Nova Natal', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.263575157150626,-5.727803623303771,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida dos Caboclinhos', 'neighbourhood': 'Nova Natal', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.263684457167976,-5.727974362671375,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida dos Caboclinhos', 'neighbourhood': 'Nova Natal', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.26379426009953,-5.7281509693712,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida dos Caboclinhos', 'neighbourhood': 'Nova Natal', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.26389895007014,-5.728326318785548,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida dos Caboclinhos', 'neighbourhood': 'Nova Natal', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.264026606455445,-5.728496052324772,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida dos Caboclinhos', 'neighbourhood': 'Nova Natal', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.26413925923407,-5.728679532185197,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida dos Caboclinhos', 'neighbourhood': 'Nova Natal', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.26426113210619,-5.728870555758476,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida dos Caboclinhos', 'neighbourhood': 'Nova Natal', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.26436992920935,-5.729051772505045,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida dos Caboclinhos', 'neighbourhood': 'Nova Natal', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.264486102387316,-5.7292383536696425,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida dos Caboclinhos', 'neighbourhood': 'Nova Natal', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.264590121805675,-5.729397526010871,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida dos Caboclinhos', 'neighbourhood': 'Nova Natal', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.264707049354904,-5.729591818526387,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Rua Oficina do Açu', 'neighbourhood': 'Nova Natal', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.26482288725674,-5.72977714240551,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida dos Caboclinhos', 'neighbourhood': 'Nova Natal', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.26495448313653,-5.729969507083298,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida dos Caboclinhos', 'neighbourhood': 'Nova Natal', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.265084905549884,-5.730182910338044,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida dos Caboclinhos', 'neighbourhood': 'Nova Natal', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.265221865847714,-5.730395223945379,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida dos Caboclinhos', 'neighbourhood': 'Nova Natal', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.26536486111581,-5.730625307187438,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida dos Caboclinhos', 'neighbourhood': 'Nova Natal', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.26546443812549,-5.730787748470902,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida dos Caboclinhos', 'neighbourhood': 'Nova Natal', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.26555865071714,-5.730948010459543,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida dos Caboclinhos', 'neighbourhood': 'Nova Natal', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.26567792519928,-5.731156384572388,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida dos Caboclinhos', 'neighbourhood': 'Nova Natal', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.26580692268908,-5.731328213587402,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida dos Caboclinhos', 'neighbourhood': 'Nova Natal', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.265926532447345,-5.731518901884557,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida dos Caboclinhos', 'neighbourhood': 'Nova Natal', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.26602476835251,-5.731676314026117,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida dos Caboclinhos', 'neighbourhood': 'Nova Natal', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.266122249886386,-5.731834396719933,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida dos Caboclinhos', 'neighbourhood': 'Nova Natal', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.266217719763524,-5.7319964189082375,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida dos Caboclinhos', 'neighbourhood': 'Nova Natal', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.266321655362844,-5.732169505208732,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida dos Caboclinhos', 'neighbourhood': 'Nova Natal', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.266436403617256,-5.732352649793029,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida dos Caboclinhos', 'neighbourhood': 'Nova Natal', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.266553079709404,-5.732530513778329,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida da Chegança', 'neighbourhood': 'Nova Natal', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.26655391789973,-5.732707204297185,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida da Chegança', 'neighbourhood': 'Nova Natal', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.266385525465004,-5.732812397181988,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida da Chegança', 'neighbourhood': 'Nova Natal', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.26620506308973,-5.732930917292832,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida da Chegança', 'neighbourhood': 'Nova Natal', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.2660355810076,-5.733034769073129,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida da Chegança', 'neighbourhood': 'Nova Natal', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.26587573811412,-5.7331308256834745,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida da Chegança', 'neighbourhood': 'Nova Natal', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.26571664959192,-5.733225289732218,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida da Chegança', 'neighbourhood': 'Nova Natal', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.26554616168141,-5.7333337515592575,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida da Chegança', 'neighbourhood': 'Nova Natal', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.265376176685095,-5.73344481177628,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida da Chegança', 'neighbourhood': 'Nova Natal', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.26520451530814,-5.733556542545557,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida da Chegança', 'neighbourhood': 'Nova Natal', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
downloads/1029.kml,-35.265024723485105,-5.7336686085909605,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus","{'road': 'Avenida da Chegança', 'neighbourhood': 'Nova Natal', 'suburb': 'Lagoa Azul', 'city_district': 'Região Norte', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59139340', 'country': 'Brasil', 'country_code': 'br'}"
